mai 26, 2022 7:46:15 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 549

mai 26, 2022 7:46:18 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 550

mai 26, 2022 7:46:20 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 551

mai 26, 2022 7:46:23 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 552

mai 26, 2022 7:46:26 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 553

mai 26, 2022 7:46:28 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 554

mai 26, 2022 7:46:32 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 555

mai 26, 2022 7:46:35 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 556

mai 26, 2022 7:46:38 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 557

mai 26, 2022 7:46:42 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 558

mai 26, 2022 7:46:45 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 559

mai 26, 2022 7:46:48 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 560

mai 26, 2022 7:46:50 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 561

mai 26, 2022 7:46:54 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 562

mai 26, 2022 7:46:57 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 563

mai 26, 2022 7:47:00 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 564

mai 26, 2022 7:47:03 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 565

mai 26, 2022 7:47:07 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 566

mai 26, 2022 7:47:09 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 567

mai 26, 2022 7:47:12 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 568

mai 26, 2022 7:47:15 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 569

mai 26, 2022 7:47:18 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 570

mai 26, 2022 7:47:21 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 571

mai 26, 2022 7:47:25 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 572

mai 26, 2022 7:47:28 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 573

mai 26, 2022 7:47:31 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 574

mai 26, 2022 7:47:33 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 575

mai 26, 2022 7:47:36 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 576

mai 26, 2022 7:47:38 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 577

mai 26, 2022 7:47:40 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 578

mai 26, 2022 7:47:42 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 579

mai 26, 2022 7:47:45 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 580

mai 26, 2022 7:47:47 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 581

mai 26, 2022 7:47:53 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 582

mai 26, 2022 7:48:01 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 583

mai 26, 2022 7:48:14 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 584

mai 26, 2022 7:48:16 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 585

mai 26, 2022 7:48:22 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 586

mai 26, 2022 7:48:26 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 587

mai 26, 2022 7:48:29 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 588

mai 26, 2022 7:48:31 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 589

mai 26, 2022 7:48:34 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 590

mai 26, 2022 7:48:36 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 591

mai 26, 2022 7:48:38 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 592

mai 26, 2022 7:48:41 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 593

mai 26, 2022 7:48:43 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 594

mai 26, 2022 7:48:45 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 595

mai 26, 2022 7:48:47 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 596

mai 26, 2022 7:48:53 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 597

mai 26, 2022 7:48:57 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 598

mai 26, 2022 7:49:00 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 599

mai 26, 2022 7:49:02 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 600

mai 26, 2022 7:49:04 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 601

mai 26, 2022 7:49:06 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 602

mai 26, 2022 7:49:09 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 603

mai 26, 2022 7:49:11 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 604

mai 26, 2022 7:49:13 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 605

mai 26, 2022 7:49:15 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 606

mai 26, 2022 7:49:20 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 607

mai 26, 2022 7:49:22 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 608

mai 26, 2022 7:49:24 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 609

mai 26, 2022 7:49:27 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 610

mai 26, 2022 7:49:29 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 611

mai 26, 2022 7:49:31 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 612

mai 26, 2022 7:49:33 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 613

mai 26, 2022 7:49:36 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 614

mai 26, 2022 7:49:39 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 615

mai 26, 2022 7:49:41 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 616

mai 26, 2022 7:49:43 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 617

mai 26, 2022 7:49:45 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 618

mai 26, 2022 7:49:47 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 619

mai 26, 2022 7:49:49 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 620

mai 26, 2022 7:49:51 PM LocalSearch.Main main
INFO: Best makespan -156643,86 in Generation 621

mai 26, 2022 7:49:53 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 622

mai 26, 2022 7:49:56 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 623

mai 26, 2022 7:49:58 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 624

mai 26, 2022 7:50:00 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 625

mai 26, 2022 7:50:02 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 626

mai 26, 2022 7:50:04 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 627

mai 26, 2022 7:50:06 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 628

mai 26, 2022 7:50:08 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 629

mai 26, 2022 7:50:10 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 630

mai 26, 2022 7:50:12 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 631

mai 26, 2022 7:50:14 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 632

mai 26, 2022 7:50:16 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 633

mai 26, 2022 7:50:19 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 634

mai 26, 2022 7:50:22 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 635

mai 26, 2022 7:50:24 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 636

mai 26, 2022 7:50:26 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 637

mai 26, 2022 7:50:28 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 638

mai 26, 2022 7:50:30 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 639

mai 26, 2022 7:50:32 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 640

mai 26, 2022 7:50:34 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 641

mai 26, 2022 7:50:36 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 642

mai 26, 2022 7:50:47 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 643

mai 26, 2022 7:51:00 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 644

mai 26, 2022 7:51:03 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 645

mai 26, 2022 7:51:05 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 646

mai 26, 2022 7:51:07 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 647

mai 26, 2022 7:51:09 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 648

mai 26, 2022 7:51:11 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 649

mai 26, 2022 7:51:13 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 650

mai 26, 2022 7:51:15 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 651

mai 26, 2022 7:51:17 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 652

mai 26, 2022 7:51:19 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 653

mai 26, 2022 7:51:22 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 654

mai 26, 2022 7:51:24 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 655

mai 26, 2022 7:51:26 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 656

mai 26, 2022 7:51:28 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 657

mai 26, 2022 7:51:30 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 658

mai 26, 2022 7:51:32 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 659

mai 26, 2022 7:51:40 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 660

mai 26, 2022 7:51:43 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 661

mai 26, 2022 7:51:54 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 662

mai 26, 2022 7:51:56 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 663

mai 26, 2022 7:51:58 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 664

mai 26, 2022 7:52:01 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 665

mai 26, 2022 7:52:03 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 666

mai 26, 2022 7:52:05 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 667

mai 26, 2022 7:52:07 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 668

mai 26, 2022 7:52:09 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 669

mai 26, 2022 7:52:11 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 670

mai 26, 2022 7:52:13 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 671

mai 26, 2022 7:52:15 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 672

mai 26, 2022 7:52:17 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 673

mai 26, 2022 7:52:19 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 674

mai 26, 2022 7:52:22 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 675

mai 26, 2022 7:52:24 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 676

mai 26, 2022 7:52:26 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 677

mai 26, 2022 7:52:28 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 678

mai 26, 2022 7:52:36 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 679

mai 26, 2022 7:52:47 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 680

mai 26, 2022 7:52:51 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 681

mai 26, 2022 7:52:53 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 682

mai 26, 2022 7:52:55 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 683

mai 26, 2022 7:52:57 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 684

mai 26, 2022 7:52:59 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 685

mai 26, 2022 7:53:00 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 686

mai 26, 2022 7:53:02 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 687

mai 26, 2022 7:53:04 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 688

mai 26, 2022 7:53:07 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 689

mai 26, 2022 7:53:09 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 690

mai 26, 2022 7:53:11 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 691

mai 26, 2022 7:53:12 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 692

mai 26, 2022 7:53:14 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 693

mai 26, 2022 7:53:16 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 694

mai 26, 2022 7:53:18 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 695

mai 26, 2022 7:53:20 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 696

mai 26, 2022 7:53:22 PM LocalSearch.Main main
INFO: Best makespan -156638,64 in Generation 697

mai 26, 2022 7:53:31 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 698

mai 26, 2022 7:53:44 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 699

mai 26, 2022 7:53:46 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 700

mai 26, 2022 7:53:48 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 701

mai 26, 2022 7:53:51 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 702

mai 26, 2022 7:53:52 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 703

mai 26, 2022 7:53:55 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 704

mai 26, 2022 7:53:57 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 705

mai 26, 2022 7:53:59 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 706

mai 26, 2022 7:54:01 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 707

mai 26, 2022 7:54:03 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 708

mai 26, 2022 7:54:05 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 709

mai 26, 2022 7:54:07 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 710

mai 26, 2022 7:54:09 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 711

mai 26, 2022 7:54:11 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 712

mai 26, 2022 7:54:14 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 713

mai 26, 2022 7:54:16 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 714

mai 26, 2022 7:54:23 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 715

mai 26, 2022 7:54:32 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 716

mai 26, 2022 7:54:39 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 717

mai 26, 2022 7:54:41 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 718

mai 26, 2022 7:54:43 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 719

mai 26, 2022 7:54:45 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 720

mai 26, 2022 7:54:48 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 721

mai 26, 2022 7:54:50 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 722

mai 26, 2022 7:54:52 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 723

mai 26, 2022 7:54:54 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 724

mai 26, 2022 7:54:56 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 725

mai 26, 2022 7:54:59 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 726

mai 26, 2022 7:55:01 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 727

mai 26, 2022 7:55:03 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 728

mai 26, 2022 7:55:05 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 729

mai 26, 2022 7:55:07 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 730

mai 26, 2022 7:55:09 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 731

mai 26, 2022 7:55:17 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 732

mai 26, 2022 7:55:24 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 733

mai 26, 2022 7:55:32 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 734

mai 26, 2022 7:55:34 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 735

mai 26, 2022 7:55:37 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 736

mai 26, 2022 7:55:39 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 737

mai 26, 2022 7:55:41 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 738

mai 26, 2022 7:55:43 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 739

mai 26, 2022 7:55:45 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 740

mai 26, 2022 7:55:47 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 741

mai 26, 2022 7:55:49 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 742

mai 26, 2022 7:55:51 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 743

mai 26, 2022 7:55:54 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 744

mai 26, 2022 7:55:56 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 745

mai 26, 2022 7:55:58 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 746

mai 26, 2022 7:56:00 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 747

mai 26, 2022 7:56:02 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 748

mai 26, 2022 7:56:04 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 749

mai 26, 2022 7:56:11 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 750

mai 26, 2022 7:56:15 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 751

mai 26, 2022 7:56:26 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 752

mai 26, 2022 7:56:28 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 753

mai 26, 2022 7:56:30 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 754

mai 26, 2022 7:56:32 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 755

mai 26, 2022 7:56:35 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 756

mai 26, 2022 7:56:37 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 757

mai 26, 2022 7:56:39 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 758

mai 26, 2022 7:56:41 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 759

mai 26, 2022 7:56:43 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 760

mai 26, 2022 7:56:45 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 761

mai 26, 2022 7:56:47 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 762

mai 26, 2022 7:56:49 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 763

mai 26, 2022 7:56:51 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 764

mai 26, 2022 7:56:54 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 765

mai 26, 2022 7:56:56 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 766

mai 26, 2022 7:56:58 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 767

mai 26, 2022 7:57:06 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 768

mai 26, 2022 7:57:08 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 769

mai 26, 2022 7:57:17 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 770

mai 26, 2022 7:57:22 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 771

mai 26, 2022 7:57:24 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 772

mai 26, 2022 7:57:26 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 773

mai 26, 2022 7:57:28 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 774

mai 26, 2022 7:57:30 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 775

mai 26, 2022 7:57:32 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 776

mai 26, 2022 7:57:34 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 777

mai 26, 2022 7:57:36 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 778

mai 26, 2022 7:57:39 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 779

mai 26, 2022 7:57:41 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 780

mai 26, 2022 7:57:43 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 781

mai 26, 2022 7:57:45 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 782

mai 26, 2022 7:57:47 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 783

mai 26, 2022 7:57:50 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 784

mai 26, 2022 7:57:52 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 785

mai 26, 2022 7:57:54 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 786

mai 26, 2022 7:58:02 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 787

mai 26, 2022 7:58:15 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 788

mai 26, 2022 7:58:17 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 789

mai 26, 2022 7:58:19 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 790

mai 26, 2022 7:58:22 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 791

mai 26, 2022 7:58:24 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 792

mai 26, 2022 7:58:27 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 793

mai 26, 2022 7:58:29 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 794

mai 26, 2022 7:58:31 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 795

mai 26, 2022 7:58:32 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 796

mai 26, 2022 7:58:34 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 797

mai 26, 2022 7:58:36 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 798

mai 26, 2022 7:58:38 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 799

mai 26, 2022 7:58:40 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 800

mai 26, 2022 7:58:42 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 801

mai 26, 2022 7:58:45 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 802

mai 26, 2022 7:58:47 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 803

mai 26, 2022 7:58:56 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 804

mai 26, 2022 7:59:08 PM LocalSearch.Main main
INFO: Best makespan -156638,02 in Generation 805

mai 26, 2022 7:59:10 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 806

mai 26, 2022 7:59:12 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 807

mai 26, 2022 7:59:14 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 808

mai 26, 2022 7:59:16 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 809

mai 26, 2022 7:59:18 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 810

mai 26, 2022 7:59:21 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 811

mai 26, 2022 7:59:23 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 812

mai 26, 2022 7:59:25 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 813

mai 26, 2022 7:59:27 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 814

mai 26, 2022 7:59:29 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 815

mai 26, 2022 7:59:31 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 816

mai 26, 2022 7:59:33 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 817

mai 26, 2022 7:59:35 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 818

mai 26, 2022 7:59:37 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 819

mai 26, 2022 7:59:39 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 820

mai 26, 2022 7:59:41 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 821

mai 26, 2022 7:59:49 PM LocalSearch.Main main
INFO: Best makespan -156616,74 in Generation 822

